Ticket_ID,Issue_Category,Priority,Status,Created_Date,Resolved_Date,SLA_Hours,Assigned_Agent,Department,User_Rating,Branch,Resolution_Time_Hours,SLA_Status,Agent_Id,Agent_Name,,
TKT-101853,Software Bug,Medium,In Progress,14-12-2023,20-12-2023,36,AGN-201,Support,2,Bangalore,27.64030672,Met,AGN-201,Rahul,,Agent_1
TKT-106585,Email Problem,Critical,In Progress,20-03-2023,23-03-2023,36,AGN-121,HR,4,Bangalore,8.326559917,Met,AGN-121,Pooja,,Agent_13
TKT-101291,Login Issue,Medium,Open,16-07-2023,17-07-2023,36,AGN-200,IT,4,Bangalore,16.5829491,Met,AGN-200,Arjun,,Agent_20
TKT-103581,Email Problem,Medium,Open,06-02-2023,06-02-2023,36,AGN-139,Finance,2,Bangalore,17.81364424,Met,AGN-139,Meena,,Agent_18
TKT-107554,Login Issue,High,In Progress,11-02-2023,12-02-2023,36,AGN-129,Finance,5,Bangalore,15.6519903,Met,AGN-129,Ravi,,Agent_15
TKT-107280,Login Issue,Medium,Resolved,05-01-2023,05-01-2023,36,AGN-109,Operations,2,Bangalore,9.043304054,Met,AGN-109,Anita,,Agent_15
TKT-101636,Hardware Failure,High,Resolved,28-02-2023,28-02-2023,36,AGN-155,IT,1,Bangalore,52.90188713,Breached,AGN-155,Suresh,,Agent_9
TKT-103696,Software Bug,High,Resolved,01-05-2023,08-05-2023,36,AGN-126,IT,5,Bangalore,6.636549495,Met,AGN-126,Priya,,Agent_10
TKT-100698,Performance Issue,Medium,Open,23-12-2023,24-12-2023,36,AGN-138,Operations,2,Bangalore,24.8895209,Met,AGN-138,Karthik,,Agent_5
TKT-104737,System Crash,Critical,Open,28-11-2023,05-12-2023,36,AGN-140,Support,1,Bangalore,28.62546495,Met,AGN-140,Neha,,Agent_14
TKT-100854,Performance Issue,Medium,In Progress,03-02-2023,05-02-2023,36,AGN-138,Operations,5,Bangalore,20.07094117,Met,AGN-138,Rahul,,Agent_5
TKT-108164,Login Issue,High,In Progress,26-05-2023,26-05-2023,36,AGN-190,IT,1,Bangalore,26.98122056,Met,AGN-190,Pooja,,Agent_2
TKT-105855,Email Problem,Medium,Open,20-04-2023,22-04-2023,36,AGN-201,HR,1,Bangalore,18.60808559,Met,AGN-201,Arjun,,Agent_16
TKT-107392,Network Issue,Low,Resolved,22-08-2023,26-08-2023,36,AGN-119,IT,5,Bangalore,53.62600681,Breached,AGN-119,Meena,,Agent_7
TKT-106528,Hardware Failure,Low,Resolved,03-07-2023,06-07-2023,36,AGN-176,HR,3,Bangalore,7.952253486,Met,AGN-176,Vijay,,Agent_13
TKT-105249,Software Bug,Medium,Resolved,15-10-2023,17-10-2023,36,AGN-130,Operations,4,Bangalore,15.90611463,Met,AGN-130,Sneha,,Agent_3
TKT-105172,Hardware Failure,Critical,Open,26-04-2023,26-04-2023,36,AGN-185,IT,5,Bangalore,15.66561197,Met,AGN-185,Amit,,Agent_16
TKT-101707,Network Issue,Low,Open,11-07-2023,14-07-2023,36,AGN-140,HR,4,Bangalore,5.433401604,Met,AGN-140,Divya,,Agent_3
TKT-105791,System Crash,Critical,Resolved,25-12-2023,01-01-2024,36,AGN-186,Support,3,Bangalore,8.066662925,Met,AGN-186,Manoj,,Agent_1
TKT-109925,Email Problem,Critical,Open,29-09-2023,29-09-2023,36,AGN-198,Operations,2,Bangalore,2.527267317,Met,AGN-198,Ravi,,Agent_11
TKT-105535,Performance Issue,High,Resolved,06-10-2023,12-10-2023,36,AGN-154,Operations,4,Bangalore,9.699494305,Met,AGN-154,Anita,,Agent_13
TKT-104931,System Crash,Critical,In Progress,30-12-2023,01-01-2024,36,AGN-197,Support,5,Bangalore,76.92657868,Breached,AGN-197,Suresh,,Agent_7
TKT-103510,Software Bug,High,Open,07-09-2023,14-09-2023,36,AGN-147,HR,1,Bangalore,91.26980074,Breached,AGN-147,Priya,,Agent_17
TKT-100202,Email Problem,Critical,In Progress,23-04-2023,02-05-2023,36,AGN-172,Finance,3,Bangalore,12.10586354,Met,AGN-172,Karthik,,Agent_3
TKT-104218,Email Problem,Critical,Open,01-02-2023,04-02-2023,36,AGN-188,Support,2,Bangalore,9.951365103,Met,AGN-188,Neha,,Agent_2
TKT-108958,Login Issue,High,Open,14-07-2023,14-07-2023,36,AGN-150,Finance,2,Bangalore,16.08680356,Met,AGN-150,Rahul,,Agent_2
TKT-104389,Login Issue,Low,Open,23-02-2023,03-03-2023,36,AGN-128,Operations,1,Bangalore,12.04312495,Met,AGN-128,Pooja,,Agent_16
TKT-102327,Email Problem,Low,In Progress,25-04-2023,04-05-2023,36,AGN-176,Operations,4,Bangalore,16.38109622,Met,AGN-176,Arjun,,Agent_11
TKT-108004,Hardware Failure,Low,Open,28-03-2023,01-04-2023,36,AGN-192,HR,5,Bangalore,26.91170811,Met,AGN-192,Meena,,Agent_11
TKT-102931,Performance Issue,Low,In Progress,01-02-2023,07-02-2023,36,AGN-132,Operations,5,Bangalore,14.31158833,Met,AGN-132,Ravi,,Agent_6
TKT-107777,Performance Issue,Critical,Open,11-06-2023,17-06-2023,36,AGN-196,Operations,3,Bangalore,17.91836236,Met,AGN-196,Anita,,Agent_20
TKT-100197,Hardware Failure,Medium,Open,21-02-2023,28-02-2023,36,AGN-129,HR,1,Bangalore,13.18260306,Met,AGN-129,Suresh,,Agent_10
TKT-107125,Login Issue,High,Open,26-11-2023,27-11-2023,36,AGN-157,Operations,1,Bangalore,28.48202367,Met,AGN-157,Priya,,Agent_1
TKT-101930,Hardware Failure,Critical,In Progress,03-09-2023,10-09-2023,36,AGN-129,Finance,2,Bangalore,25.55527954,Met,AGN-129,Karthik,,Agent_9
TKT-106287,Login Issue,High,Open,06-03-2023,08-03-2023,36,AGN-166,Finance,4,Bangalore,8.942564264,Met,AGN-166,Neha,,Agent_12
TKT-108800,Login Issue,High,In Progress,14-08-2023,17-08-2023,36,AGN-132,HR,3,Bangalore,82.73958368,Breached,AGN-132,Rahul,,Agent_8
TKT-109339,Software Bug,High,Resolved,15-11-2023,21-11-2023,36,AGN-185,Support,5,Bangalore,12.28674939,Met,AGN-185,Pooja,,Agent_10
TKT-104282,Software Bug,Low,Resolved,16-02-2023,18-02-2023,36,AGN-130,Support,3,Bangalore,21.78905727,Met,AGN-130,Arjun,,Agent_7
TKT-102511,Hardware Failure,High,In Progress,21-01-2023,26-01-2023,36,AGN-190,HR,3,Bangalore,2.096695115,Met,AGN-190,Meena,,Agent_9
TKT-109986,System Crash,High,Open,27-10-2023,27-10-2023,36,AGN-156,Operations,2,Bangalore,18.32271085,Met,AGN-156,Vijay,,Agent_14
TKT-100659,Software Bug,Low,In Progress,22-06-2023,29-06-2023,36,AGN-132,Operations,3,Bangalore,26.68494777,Met,AGN-132,Sneha,,Agent_18
TKT-102811,Email Problem,Medium,Resolved,22-12-2023,23-12-2023,36,AGN-103,HR,1,Bangalore,6.687090425,Met,AGN-103,Amit,,Agent_7
TKT-107098,Network Issue,High,In Progress,20-05-2023,22-05-2023,36,AGN-179,Finance,3,Bangalore,2.676998376,Met,AGN-179,Divya,,Agent_14
TKT-106546,Hardware Failure,Critical,Resolved,04-02-2023,04-02-2023,36,AGN-114,IT,5,Bangalore,7.011930309,Met,AGN-114,Manoj,,Agent_13
TKT-109561,Software Bug,Medium,Open,26-03-2023,28-03-2023,36,AGN-106,Support,5,Bangalore,2.767701505,Met,AGN-106,Ravi,,Agent_9
TKT-101986,Software Bug,High,In Progress,20-06-2023,24-06-2023,36,AGN-176,Support,3,Bangalore,24.06571254,Met,AGN-176,Anita,,Agent_7
TKT-108338,Email Problem,Medium,Open,25-06-2023,29-06-2023,36,AGN-133,HR,3,Bangalore,24.46324439,Met,AGN-133,Suresh,,Agent_11
TKT-102911,Network Issue,Critical,Open,22-01-2023,31-01-2023,36,AGN-189,IT,2,Bangalore,105.8587209,Breached,AGN-189,Priya,,Agent_1
TKT-101734,Software Bug,Low,Open,22-01-2023,22-01-2023,36,AGN-189,HR,1,Bangalore,4.213291098,Met,AGN-189,Karthik,,Agent_7
TKT-101843,Login Issue,Medium,Open,09-01-2023,15-01-2023,36,AGN-199,Finance,1,Bangalore,12.03886837,Met,AGN-199,Neha,,Agent_8
TKT-108680,Login Issue,Low,In Progress,10-05-2023,16-05-2023,36,AGN-179,Finance,3,Bangalore,14.98461766,Met,AGN-179,Rahul,,Agent_10
TKT-102976,Login Issue,Low,Open,11-02-2023,20-02-2023,36,AGN-160,Operations,5,Bangalore,5.365730934,Met,AGN-160,Pooja,,Agent_12
TKT-101959,Network Issue,High,In Progress,19-08-2023,26-08-2023,36,AGN-180,IT,1,Bangalore,14.26633684,Met,AGN-180,Arjun,,Agent_18
TKT-105759,Software Bug,Critical,Open,02-12-2023,04-12-2023,36,AGN-126,IT,2,Bangalore,3.715213976,Met,AGN-126,Meena,,Agent_10
TKT-106694,Performance Issue,Low,In Progress,20-06-2023,23-06-2023,36,AGN-190,HR,3,Bangalore,11.97574876,Met,AGN-190,Ravi,,Agent_12
TKT-102385,Email Problem,High,Open,07-03-2023,07-03-2023,36,AGN-167,IT,5,Bangalore,1.376084208,Met,AGN-167,Anita,,Agent_7
TKT-104736,Hardware Failure,Medium,Resolved,03-03-2023,04-03-2023,36,AGN-104,Support,1,Bangalore,27.57836041,Met,AGN-104,Suresh,,Agent_11
TKT-101802,Performance Issue,High,Resolved,28-10-2023,01-11-2023,36,AGN-138,IT,2,Bangalore,16.30557652,Met,AGN-138,Priya,,Agent_15
TKT-108155,Hardware Failure,Low,Resolved,01-02-2023,04-02-2023,36,AGN-119,Finance,5,Bangalore,6.613795808,Met,AGN-119,Karthik,,Agent_12
TKT-108120,Email Problem,High,Open,06-11-2023,09-11-2023,36,AGN-145,Support,4,Bangalore,3.457636886,Met,AGN-145,Neha,,Agent_7
TKT-106616,Email Problem,Low,In Progress,13-12-2023,13-12-2023,36,AGN-142,Support,1,Bangalore,8.257135651,Met,AGN-142,Rahul,,Agent_5
TKT-105534,Hardware Failure,High,In Progress,25-11-2023,29-11-2023,36,AGN-130,HR,1,Bangalore,19.72312233,Met,AGN-130,Pooja,,Agent_7
TKT-104061,Email Problem,Low,Resolved,20-12-2023,29-12-2023,36,AGN-133,HR,2,Bangalore,17.45907069,Met,AGN-133,Arjun,,Agent_17
TKT-100262,Software Bug,Critical,In Progress,01-03-2023,04-03-2023,36,AGN-187,Support,2,Bangalore,91.35350482,Breached,AGN-187,Meena,,Agent_18
TKT-106287,Login Issue,High,Open,06-03-2023,08-03-2023,36,AGN-123,Finance,4,Bangalore,27.12366433,Met,AGN-123,Vijay,,Agent_12
TKT-108815,Network Issue,High,In Progress,19-11-2023,24-11-2023,36,AGN-119,Finance,2,Bangalore,28.75641632,Met,AGN-119,Sneha,,Agent_20
TKT-109208,Performance Issue,High,In Progress,23-11-2023,25-11-2023,36,AGN-161,Finance,1,Bangalore,28.26889032,Met,AGN-161,Amit,,Agent_11
TKT-102049,Software Bug,Low,Resolved,18-12-2023,19-12-2023,36,AGN-186,HR,4,Bangalore,23.42940536,Met,AGN-186,Divya,,Agent_16
TKT-105423,Performance Issue,High,In Progress,05-01-2023,12-01-2023,36,AGN-171,HR,5,Bangalore,22.3486001,Met,AGN-171,Manoj,,Agent_1
TKT-104548,System Crash,Low,Open,12-10-2023,13-10-2023,36,AGN-125,Support,5,Bangalore,21.28513446,Met,AGN-125,Ravi,,Agent_14
TKT-103108,Performance Issue,Low,Open,27-05-2023,05-06-2023,36,AGN-198,HR,2,Bangalore,14.56920495,Met,AGN-198,Anita,,Agent_10
TKT-107158,Performance Issue,Low,In Progress,15-05-2023,22-05-2023,36,AGN-147,Operations,3,Bangalore,12.9436151,Met,AGN-147,Suresh,,Agent_16
TKT-107400,Login Issue,High,Resolved,10-12-2023,16-12-2023,36,AGN-144,IT,1,Bangalore,28.57266227,Met,AGN-144,Priya,,Agent_16
TKT-103170,System Crash,Medium,Resolved,29-05-2023,05-06-2023,36,AGN-115,Finance,5,Bangalore,7.599503834,Met,AGN-115,Karthik,,Agent_6
TKT-109874,Login Issue,Critical,Open,28-02-2023,04-03-2023,36,AGN-181,IT,1,Bangalore,8.695812043,Met,AGN-181,Neha,,Agent_7
TKT-102255,System Crash,Critical,In Progress,29-08-2023,04-09-2023,36,AGN-192,Finance,4,Bangalore,15.88762456,Met,AGN-192,Rahul,,Agent_7
TKT-101154,Login Issue,High,Open,24-10-2023,27-10-2023,36,AGN-189,Finance,5,Bangalore,9.32176875,Met,AGN-189,Pooja,,Agent_8
TKT-104499,Performance Issue,Critical,Open,30-08-2023,02-09-2023,36,AGN-103,IT,4,Bangalore,22.90718425,Met,AGN-103,Arjun,,Agent_4
TKT-106295,Email Problem,Medium,In Progress,07-06-2023,11-06-2023,36,AGN-187,Support,5,Bangalore,18.18632946,Met,AGN-187,Meena,,Agent_10
TKT-106197,Performance Issue,High,Resolved,25-01-2023,29-01-2023,36,AGN-121,Operations,3,Bangalore,10.46396906,Met,AGN-121,Ravi,,Agent_8
TKT-109888,Login Issue,Low,In Progress,25-07-2023,26-07-2023,36,AGN-193,HR,1,Bangalore,17.28547262,Met,AGN-193,Anita,,Agent_1
TKT-101648,Network Issue,Low,Open,04-06-2023,12-06-2023,36,AGN-182,Support,3,Bangalore,24.83365589,Met,AGN-182,Suresh,,Agent_18
TKT-105539,Performance Issue,Critical,In Progress,24-06-2023,03-07-2023,36,AGN-184,Finance,1,Bangalore,24.14700986,Met,AGN-184,Priya,,Agent_6
TKT-109637,Hardware Failure,Critical,Resolved,29-08-2023,01-09-2023,36,AGN-151,HR,3,Bangalore,16.68975904,Met,AGN-151,Karthik,,Agent_10
TKT-104199,Hardware Failure,Low,Resolved,21-05-2023,24-05-2023,36,AGN-149,HR,5,Bangalore,22.38845539,Met,AGN-149,Neha,,Agent_13
TKT-108445,Software Bug,Critical,Resolved,17-11-2023,26-11-2023,36,AGN-151,Finance,1,Bangalore,13.00450508,Met,AGN-151,Rahul,,Agent_15
TKT-102557,Email Problem,Medium,Resolved,19-05-2023,24-05-2023,36,AGN-201,Finance,4,Bangalore,84.06041084,Breached,AGN-201,Pooja,,Agent_11
TKT-105592,Login Issue,Medium,Resolved,10-10-2023,15-10-2023,36,AGN-113,Support,2,Bangalore,107.0623267,Breached,AGN-113,Arjun,,Agent_18
TKT-100098,Performance Issue,Medium,Resolved,10-12-2023,16-12-2023,36,AGN-160,IT,1,Bangalore,12.04651367,Met,AGN-160,Meena,,Agent_4
TKT-102200,Login Issue,Low,In Progress,02-08-2023,08-08-2023,36,AGN-103,Finance,5,Bangalore,23.38479845,Met,AGN-103,Vijay,,Agent_1
TKT-102961,Login Issue,Critical,Resolved,16-07-2023,17-07-2023,36,AGN-159,IT,3,Bangalore,78.12511511,Breached,AGN-159,Sneha,,Agent_17
TKT-104973,System Crash,Low,In Progress,25-10-2023,31-10-2023,36,AGN-121,Finance,2,Bangalore,22.05195833,Met,AGN-121,Amit,,Agent_10
TKT-104433,Hardware Failure,Low,Resolved,15-11-2023,18-11-2023,36,AGN-165,Support,5,Bangalore,4.623407489,Met,AGN-165,Divya,,Agent_10
TKT-102869,System Crash,Low,In Progress,23-05-2023,27-05-2023,36,AGN-115,IT,3,Bangalore,27.14886916,Met,AGN-115,Manoj,,Agent_4
TKT-100956,Login Issue,Critical,In Progress,17-05-2023,23-05-2023,36,AGN-168,Finance,5,Bangalore,8.979516181,Met,AGN-168,Ravi,,Agent_5
TKT-108352,Software Bug,Low,Resolved,11-03-2023,11-03-2023,36,AGN-139,Operations,2,Bangalore,10.02766294,Met,AGN-139,Anita,,Agent_5
TKT-105699,Hardware Failure,Critical,Open,16-01-2023,22-01-2023,36,AGN-146,HR,3,Bangalore,76.55741729,Breached,AGN-146,Suresh,,Agent_14
TKT-106944,Hardware Failure,High,In Progress,22-09-2023,28-09-2023,36,AGN-116,HR,5,Bangalore,7.855273296,Met,AGN-116,Priya,,Agent_19
TKT-104493,Software Bug,Critical,Open,07-02-2023,13-02-2023,36,AGN-105,Operations,4,Bangalore,22.19860379,Met,AGN-105,Karthik,,Agent_5
TKT-109492,Hardware Failure,High,In Progress,16-04-2023,23-04-2023,36,AGN-164,HR,4,Bangalore,21.41822763,Met,AGN-164,Neha,,Agent_4
TKT-104911,System Crash,Medium,Resolved,26-07-2023,03-08-2023,36,AGN-123,Operations,2,Bangalore,1.426163871,Met,AGN-123,Rahul,,Agent_16
TKT-103987,Network Issue,Medium,Resolved,25-03-2023,26-03-2023,36,AGN-135,Operations,2,Bangalore,27.70210495,Met,AGN-135,Pooja,,Agent_3
TKT-109719,Email Problem,High,Open,25-12-2023,25-12-2023,36,AGN-188,Operations,4,Bangalore,63.56298155,Breached,AGN-188,Arjun,,Agent_1
TKT-106015,Email Problem,High,Resolved,29-07-2023,05-08-2023,36,AGN-135,Operations,2,Bangalore,72.35098582,Breached,AGN-135,Meena,,Agent_14
TKT-101218,Hardware Failure,High,In Progress,30-07-2023,31-07-2023,36,AGN-155,Support,1,Bangalore,1.354345448,Met,AGN-155,Ravi,,Agent_20
TKT-104496,Hardware Failure,Low,Open,21-07-2023,27-07-2023,36,AGN-124,Support,5,Bangalore,18.84368447,Met,AGN-124,Anita,,Agent_14
TKT-104735,Network Issue,Low,Open,02-09-2023,09-09-2023,36,AGN-145,HR,5,Bangalore,21.93899229,Met,AGN-145,Suresh,,Agent_19
TKT-104555,System Crash,High,In Progress,22-04-2023,25-04-2023,36,AGN-117,Finance,5,Bangalore,91.09018806,Breached,AGN-117,Priya,,Agent_14
TKT-109146,Network Issue,Low,In Progress,08-05-2023,10-05-2023,36,AGN-171,Finance,4,Bangalore,18.62575766,Met,AGN-171,Karthik,,Agent_4
TKT-108050,System Crash,Critical,Resolved,24-09-2023,26-09-2023,36,AGN-116,IT,2,Bangalore,23.94274974,Met,AGN-116,Neha,,Agent_1
TKT-103446,Email Problem,Critical,In Progress,11-02-2023,20-02-2023,36,AGN-130,Support,4,Bangalore,4.390732068,Met,AGN-130,Rahul,,Agent_13
TKT-101045,Software Bug,High,Open,05-12-2023,06-12-2023,36,AGN-123,IT,4,Bangalore,48.66112575,Breached,AGN-123,Pooja,,Agent_5
TKT-106893,Performance Issue,Medium,In Progress,03-08-2023,05-08-2023,36,AGN-142,IT,2,Bangalore,17.2628913,Met,AGN-142,Arjun,,Agent_4
TKT-101693,Hardware Failure,Critical,Resolved,15-07-2023,18-07-2023,36,AGN-196,Operations,3,Bangalore,15.3271201,Met,AGN-196,Meena,,Agent_4
TKT-103436,Email Problem,Low,Resolved,05-10-2023,06-10-2023,36,AGN-198,IT,4,Bangalore,17.78697788,Met,AGN-198,Vijay,,Agent_16
TKT-108754,Network Issue,Critical,Open,10-12-2023,19-12-2023,36,AGN-188,Operations,3,Bangalore,15.32962253,Met,AGN-188,Sneha,,Agent_10
TKT-105895,System Crash,Critical,Open,22-04-2023,01-05-2023,36,AGN-181,HR,4,Bangalore,14.17888753,Met,AGN-181,Amit,,Agent_13
TKT-103354,Hardware Failure,Low,Open,09-04-2023,18-04-2023,36,AGN-110,Finance,1,Bangalore,10.20892613,Met,AGN-110,Divya,,Agent_1
TKT-100225,Login Issue,Medium,Resolved,12-09-2023,16-09-2023,36,AGN-151,HR,4,Bangalore,93.83288117,Breached,AGN-151,Manoj,,Agent_6
TKT-104893,Software Bug,High,Resolved,11-12-2023,17-12-2023,36,AGN-184,Operations,5,Bangalore,26.73065718,Met,AGN-184,Ravi,,Agent_1
TKT-107022,Software Bug,Critical,In Progress,04-08-2023,13-08-2023,36,AGN-176,IT,3,Bangalore,79.50980274,Breached,AGN-176,Anita,,Agent_9
TKT-109151,Email Problem,Critical,Resolved,21-12-2023,30-12-2023,36,AGN-187,Support,3,Bangalore,26.3460803,Met,AGN-187,Suresh,,Agent_11
TKT-105600,Software Bug,Critical,Open,11-09-2023,17-09-2023,36,AGN-135,IT,2,Bangalore,7.473540409,Met,AGN-135,Priya,,Agent_17
TKT-107996,System Crash,Critical,In Progress,27-12-2023,05-01-2024,36,AGN-151,IT,2,Bangalore,79.49534592,Breached,AGN-151,Karthik,,Agent_3
TKT-109007,Software Bug,Medium,Open,11-12-2023,19-12-2023,36,AGN-108,Support,3,Bangalore,13.7110667,Met,AGN-108,Neha,,Agent_7
TKT-107683,System Crash,High,Open,19-03-2023,23-03-2023,36,AGN-139,Operations,5,Bangalore,23.30562927,Met,AGN-139,Rahul,,Agent_10
TKT-104642,System Crash,Medium,Resolved,27-03-2023,27-03-2023,36,AGN-168,HR,1,Bangalore,13.10901581,Met,AGN-168,Pooja,,Agent_20
TKT-107679,Network Issue,Critical,Open,10-11-2023,14-11-2023,36,AGN-134,IT,5,Bangalore,22.21636729,Met,AGN-134,Arjun,,Agent_12
TKT-108208,Performance Issue,Medium,In Progress,22-08-2023,30-08-2023,36,AGN-126,IT,2,Bangalore,13.24854423,Met,AGN-126,Meena,,Agent_15
TKT-107339,Login Issue,Critical,In Progress,16-04-2023,20-04-2023,36,AGN-158,HR,5,Bangalore,5.89292198,Met,AGN-158,Ravi,,Agent_9
TKT-109435,Software Bug,Critical,Open,12-02-2023,13-02-2023,36,AGN-145,IT,5,Bangalore,23.24549434,Met,AGN-145,Anita,,Agent_20
TKT-102205,Network Issue,High,In Progress,10-01-2023,13-01-2023,36,AGN-135,Finance,1,Bangalore,27.36448045,Met,AGN-135,Suresh,,Agent_18
TKT-101069,Software Bug,Medium,Open,14-04-2023,16-04-2023,36,AGN-120,Support,1,Bangalore,21.76080276,Met,AGN-120,Priya,,Agent_10
TKT-103444,Login Issue,Medium,In Progress,05-11-2023,14-11-2023,36,AGN-198,Support,1,Bangalore,20.67589343,Met,AGN-198,Karthik,,Agent_8
TKT-101060,Email Problem,Medium,Resolved,05-05-2023,07-05-2023,36,AGN-158,Finance,3,Bangalore,13.59289658,Met,AGN-158,Neha,,Agent_14
TKT-102327,Email Problem,Low,In Progress,25-04-2023,04-05-2023,36,AGN-186,Operations,4,Bangalore,6.485429474,Met,AGN-186,Rahul,,Agent_11
TKT-103420,Email Problem,Medium,Open,06-02-2023,13-02-2023,36,AGN-202,Support,4,Bangalore,23.06133346,Met,AGN-202,Pooja,,Agent_11
TKT-100301,Email Problem,Low,Open,31-10-2023,31-10-2023,36,AGN-127,IT,5,Bangalore,24.95154779,Met,AGN-127,Arjun,,Agent_5
TKT-100606,Hardware Failure,Low,Open,23-06-2023,25-06-2023,36,AGN-138,IT,1,Bangalore,16.08064304,Met,AGN-138,Meena,,Agent_19
TKT-103170,System Crash,Medium,Resolved,29-05-2023,05-06-2023,36,AGN-118,Finance,5,Bangalore,10.39825802,Met,AGN-118,Vijay,,Agent_6
TKT-100699,Network Issue,Critical,Open,10-02-2023,10-02-2023,36,AGN-184,Support,4,Bangalore,16.2862273,Met,AGN-184,Sneha,,Agent_10
TKT-105088,Email Problem,Medium,Resolved,08-10-2023,12-10-2023,36,AGN-175,HR,5,Bangalore,7.031183393,Met,AGN-175,Amit,,Agent_11
TKT-109331,Login Issue,High,In Progress,16-10-2023,18-10-2023,36,AGN-139,Support,5,Bangalore,25.80313117,Met,AGN-139,Divya,,Agent_11
TKT-100190,Performance Issue,High,Open,11-11-2023,17-11-2023,36,AGN-120,Finance,3,Bangalore,23.7756542,Met,AGN-120,Manoj,,Agent_8
TKT-100980,Email Problem,Medium,Open,13-05-2023,13-05-2023,36,AGN-123,Operations,4,Bangalore,4.888275957,Met,AGN-123,Ravi,,Agent_15
TKT-102975,Login Issue,Low,Open,29-07-2023,05-08-2023,36,AGN-148,HR,3,Bangalore,2.588761297,Met,AGN-148,Anita,,Agent_17
TKT-106102,Email Problem,High,Open,27-04-2023,04-05-2023,36,AGN-163,Operations,1,Bangalore,10.64379977,Met,AGN-163,Suresh,,Agent_19
TKT-101184,Hardware Failure,Critical,Open,08-05-2023,09-05-2023,36,AGN-102,Finance,2,Bangalore,1.449308773,Met,AGN-102,Priya,,Agent_8
TKT-103327,Performance Issue,Low,In Progress,25-03-2023,02-04-2023,36,AGN-177,HR,5,Bangalore,12.2287507,Met,AGN-177,Karthik,,Agent_12
TKT-103394,Performance Issue,Critical,In Progress,25-06-2023,03-07-2023,36,AGN-183,Support,1,Bangalore,6.762049709,Met,AGN-183,Neha,,Agent_12
TKT-108319,System Crash,Medium,In Progress,26-06-2023,28-06-2023,36,AGN-143,IT,5,Bangalore,12.20410868,Met,AGN-143,Rahul,,Agent_12
TKT-101816,System Crash,Critical,Resolved,27-03-2023,05-04-2023,36,AGN-143,Support,5,Bangalore,60.11140744,Breached,AGN-143,Pooja,,Agent_12
TKT-105854,Hardware Failure,Critical,Open,24-03-2023,31-03-2023,36,AGN-140,Finance,3,Bangalore,19.24772079,Met,AGN-140,Arjun,,Agent_11
TKT-106709,Hardware Failure,High,In Progress,16-04-2023,16-04-2023,36,AGN-129,Finance,3,Bangalore,18.17516092,Met,AGN-129,Meena,,Agent_7
TKT-100569,Performance Issue,High,Resolved,21-08-2023,28-08-2023,36,AGN-158,IT,2,Bangalore,4.702024084,Met,AGN-158,Ravi,,Agent_2
TKT-105442,Performance Issue,Low,Resolved,26-12-2023,03-01-2024,36,AGN-150,HR,3,Bangalore,19.99813596,Met,AGN-150,Anita,,Agent_12
TKT-101895,Login Issue,Low,Resolved,27-12-2023,31-12-2023,36,AGN-187,IT,2,Bangalore,22.28821594,Met,AGN-187,Suresh,,Agent_12
TKT-102733,Network Issue,Medium,In Progress,17-08-2023,20-08-2023,36,AGN-159,IT,1,Bangalore,23.32896992,Met,AGN-159,Priya,,Agent_18
TKT-103863,Email Problem,Low,Open,20-03-2023,22-03-2023,36,AGN-154,HR,2,Bangalore,5.707516924,Met,AGN-154,Karthik,,Agent_3
TKT-107455,Email Problem,Medium,Open,22-12-2023,29-12-2023,36,AGN-194,HR,3,Bangalore,24.83399137,Met,AGN-194,Neha,,Agent_17
TKT-104014,System Crash,Medium,Resolved,22-06-2023,24-06-2023,36,AGN-125,Support,1,Bangalore,12.63754278,Met,AGN-125,Rahul,,Agent_9
TKT-101686,Software Bug,Critical,Open,12-08-2023,20-08-2023,36,AGN-126,HR,3,Bangalore,14.30154696,Met,AGN-126,Pooja,,Agent_7
TKT-103009,Email Problem,Low,In Progress,17-09-2023,26-09-2023,36,AGN-174,Finance,3,Bangalore,5.066808567,Met,AGN-174,Arjun,,Agent_20
TKT-107806,Hardware Failure,Low,In Progress,14-06-2023,21-06-2023,36,AGN-105,HR,1,Bangalore,14.79823843,Met,AGN-105,Meena,,Agent_13
TKT-100154,Software Bug,Medium,Resolved,06-07-2023,08-07-2023,36,AGN-163,HR,5,Bangalore,49.70513162,Breached,AGN-163,Vijay,,Agent_14
TKT-101409,Network Issue,Low,Resolved,09-05-2023,09-05-2023,36,AGN-134,Support,2,Bangalore,1.545787285,Met,AGN-134,Sneha,,Agent_7
TKT-100784,Login Issue,High,Resolved,07-03-2023,14-03-2023,36,AGN-146,IT,2,Bangalore,25.16452918,Met,AGN-146,Amit,,Agent_20
